"E01.0","Iodine-deficiency-related diffuse (endemic) goitre",,,"-","Tidak Menular"
"E01.1","Iodine-deficiency-related multinodular (endemic) goitre",,,"-","Tidak Menular"
"E01.2","Iodine-deficiency-related (endemic) goitre, unspecified",,,"-","Tidak Menular"
"E01.8","Other iodine-def-related thyroid disorders and allied conds",,,"-","Tidak Menular"
"E02","Subclinical iodine-deficiency hypothyroidism",,,"-","Tidak Menular"
"E03","Other hypothyroidism",,,"-","Tidak Menular"
"E03.0","Congenital hypothyroidism with diffuse goitre",,,"-","Tidak Menular"
"E03.1","Congenital hypothyroidism without goitre",,,"-","Tidak Menular"
"E03.2","Hypothyroidism due medicaments and oth exogenous substances",,,"-","Tidak Menular"
"E03.3","Postinfectious hypothyroidism",,,"-","Tidak Menular"
"E03.4","Atrophy of thyroid (acquired)",,,"-","Tidak Menular"
"E03.5","Myxoedema coma",,,"-","Tidak Menular"
"E03.8","Other specified hypothyroidism",,,"-","Tidak Menular"
"E03.9","Hypothyroidism, unspecified",,,"-","Tidak Menular"
"E04","Other nontoxic goitre",,,"-","Tidak Menular"
"E04.0","Nontoxic diffuse goitre",,,"-","Tidak Menular"
"E04.1","Nontoxic single thyroid nodule",,,"-","Tidak Menular"
"E04.2","Nontoxic multinodular goitre",,,"-","Tidak Menular"
"E04.8","Other specified nontoxic goitre",,,"-","Tidak Menular"
"E04.9","Nontoxic goitre, unspecified",,,"-","Tidak Menular"
"E05","Thyrotoxicosis [hyperthyroidism]",,,"-","Tidak Menular"
"E05.0","Thyrotoxicosis with diffuse goitre",,,"-","Tidak Menular"
"E05.1","Thyrotoxicosis with toxic single thyroid nodule",,,"-","Tidak Menular"
"E05.2","Thyrotoxicosis with toxic multinodular goitre",,,"-","Tidak Menular"
"E05.3","Thyrotoxicosis from ectopic thyroid tissue",,,"-","Tidak Menular"
"E05.4","Thyrotoxicosis factitia",,,"-","Tidak Menular"
"E05.5","Thyroid crisis or storm",,,"-","Tidak Menular"
"E05.8","Other thyrotoxicosis",,,"-","Tidak Menular"
"E05.9","Thyrotoxicosis, unspecified",,,"-","Tidak Menular"
"E06","Thyroiditis",,,"-","Tidak Menular"
"E06.0","Acute thyroiditis",,,"-","Tidak Menular"
"E06.1","Subacute thyroiditis",,,"-","Tidak Menular"
"E06.2","Chronic thyroiditis with transient thyrotoxicosis",,,"-","Tidak Menular"
"E06.3","Autoimmune thyroiditis",,,"-","Tidak Menular"
"E06.4","Drug-induced thyroiditis",,,"-","Tidak Menular"
"E06.5","Other chronic thyroiditis",,,"-","Tidak Menular"
"E06.9","Thyroiditis, unspecified",,,"-","Tidak Menular"
"E07","Other disorders of thyroid",,,"-","Tidak Menular"
"E07.0","Hypersecretion of calcitonin",,,"-","Tidak Menular"
"E07.1","Dyshormogenetic goitre",,,"-","Tidak Menular"
"E07.8","Other specified disorders of thyroid",,,"-","Tidak Menular"
"E07.9","Disorder of thyroid, unspecified",,,"-","Tidak Menular"
"E10","Insulin-dependent diabetes mellitus",,,"-","Tidak Menular"
"E10.0","Insulin-dependent diabetes mellitus with coma",,,"-","Tidak Menular"
"E10.1","Insulin-dependent diabetes mellitus with ketoacidosis",,,"-","Tidak Menular"
"E10.2","Insulin-dependent diabetes mellitus with renal complications",,,"-","Tidak Menular"
"E10.3","Insulin-dependent diabetes mellitus with ophthalmic complications",,,"-","Tidak Menular"
"E10.4","Insulin-dependent diabetes mellitus with neurological complications",,,"-","Tidak Menular"
"E10.5","Insulin-dependent diabetes mellitus with peripheral circulatory complications",,,"-","Tidak Menular"
"E10.6","Insulin-dependent diabetes mellitus with other specified complications",,,"-","Tidak Menular"
"E10.7","Insulin-dependent diabetes mellitus with multiple complications",,,"-","Tidak Menular"
"E10.8","Insulin-dependent diabetes mellitus with unspecified complications",,,"-","Tidak Menular"
"E10.9","Insulin-dependent diabetes mellitus without complications",,,"-","Tidak Menular"
"E11","Non-insulin-dependent diabetes mellitus",,,"-","Tidak Menular"
"E11.0","Non-insulin-dependent diabetes mellitus with coma",,,"-","Tidak Menular"
"E11.1","Non-insulin-dependent diabetes mellitus with ketoacidosis",,,"-","Tidak Menular"
"E11.2","Non-insulin-dependent diabetes mellitus with renal complications",,,"-","Tidak Menular"
"E11.3","Non-insulin-dependent diabetes mellitus with ophthalmic complications",,,"-","Tidak Menular"
"E11.4","Non-insulin-dependent diabetes mellitus with neurological complications",,,"-","Tidak Menular"
"E11.5","Non-insulin-dependent diabetes mellitus with peripheral circulatory complications",,,"-","Tidak Menular"
"E11.6","Non-insulin-dependent diabetes mellitus with other specified complications",,,"-","Tidak Menular"
"E11.7","Non-insulin-dependent diabetes mellitus with multiple complications",,,"-","Tidak Menular"
"E11.8","Non-insulin-dependent diabetes mellitus with unspecified complications",,,"-","Tidak Menular"
"E11.9","Non-insulin-dependent diabetes mellitus without complications",,,"-","Tidak Menular"
"E12","Malnutrition-related diabetes mellitus",,,"-","Tidak Menular"
"E12.0","Malnutrition-related diabetes mellitus with coma",,,"-","Tidak Menular"
"E12.1","Malnutrition-related diabetes mellitus with ketoacidosis",,,"-","Tidak Menular"
"E12.2","Malnutrition-related diabetes mellitus with renal complications",,,"-","Tidak Menular"
"E12.3","Malnutrition-related diabetes mellitus with ophthalmic complications",,,"-","Tidak Menular"
"E12.4","Malnutrition-related diabetes mellitus with neurological complications",,,"-","Tidak Menular"
"E12.5","Malnutrition-related diabetes mellitus with peripheral circulatory complications",,,"-","Tidak Menular"
"E12.6","Malnutrition-related diabetes mellitus with other specified complications",,,"-","Tidak Menular"
"E12.7","Malnutrition-related diabetes mellitus with multiple complications",,,"-","Tidak Menular"
"E12.8","Malnutrition-related diabetes mellitus with unspecified complications",,,"-","Tidak Menular"
"E12.9","Malnutrition-related diabetes mellitus without complications",,,"-","Tidak Menular"
"E13","Other specified diabetes mellitus",,,"-","Tidak Menular"
"E13.0","Other specified diabetes mellitus with coma",,,"-","Tidak Menular"
"E13.1","Other specified diabetes mellitus with ketoacidosis",,,"-","Tidak Menular"
"E13.2","Other specified diabetes mellitus with renal complications",,,"-","Tidak Menular"
"E13.3","Other specified diabetes mellitus with ophthalmic complications",,,"-","Tidak Menular"
"E13.4","Other specified diabetes mellitus with neurological complications",,,"-","Tidak Menular"
"E13.5","Other specified diabetes mellitus with peripheral circulatory complications",,,"-","Tidak Menular"
"E13.6","Other specified diabetes mellitus with other specified complications",,,"-","Tidak Menular"
"E13.7","Other specified diabetes mellitus with multiple complications",,,"-","Tidak Menular"
"E13.8","Other specified diabetes mellitus with unspecified complications",,,"-","Tidak Menular"
"E13.9","Other specified diabetes mellitus without complications",,,"-","Tidak Menular"
"E14","Unspecified diabetes mellitus",,,"-","Tidak Menular"
"E14.0","Unspecified diabetes mellitus with coma",,,"-","Tidak Menular"
"E14.1","Unspecified diabetes mellitus with ketoacidosis",,,"-","Tidak Menular"
"E14.2","Unspecified diabetes mellitus with renal complications",,,"-","Tidak Menular"
"E14.3","Unspecified diabetes mellitus with ophthalmic complications",,,"-","Tidak Menular"
"E14.4","Unspecified diabetes mellitus with neurological complications",,,"-","Tidak Menular"
"E14.5","Unspecified diabetes mellitus with peripheral circulatory complications",,,"-","Tidak Menular"
"E14.6","Unspecified diabetes mellitus with other specified complications",,,"-","Tidak Menular"
"E14.7","Unspecified diabetes mellitus with multiple complications",,,"-","Tidak Menular"
"E14.8","Unspecified diabetes mellitus with unspecified complications",,,"-","Tidak Menular"
"E14.9","Unspecified diabetes mellitus without complications",,,"-","Tidak Menular"
"E15","Nondiabetic hypoglycaemic coma",,,"-","Tidak Menular"
"E16","Other disorders of pancreatic internal secretion",,,"-","Tidak Menular"
"E16.0","Drug-induced hypoglycaemia without coma",,,"-","Tidak Menular"
"E16.1","Other hypoglycaemia",,,"-","Tidak Menular"
"E16.2","Hypoglycaemia, unspecified",,,"-","Tidak Menular"
"E16.3","Increased secretion of glucagon",,,"-","Tidak Menular"
"E16.4","Abnormal secretion of gastrin",,,"-","Tidak Menular"
"E16.8","Other specified disorders of pancreatic internal secretion",,,"-","Tidak Menular"
"E16.9","Disorder of pancreatic internal secretion, unspecified",,,"-","Tidak Menular"
"E20","Hypoparathyroidism",,,"-","Tidak Menular"
"E20.0","Idiopathic hypoparathyroidism",,,"-","Tidak Menular"
"E20.1","Pseudohypoparathyroidism",,,"-","Tidak Menular"
"E20.8","Other hypoparathyroidism",,,"-","Tidak Menular"
"E20.9","Hypoparathyroidism, unspecified",,,"-","Tidak Menular"
"E21","Hyperparathyroidism and other disorders of parathyroid gland",,,"-","Tidak Menular"
"E21.0","Primary hyperparathyroidism",,,"-","Tidak Menular"
"E21.1","Secondary hyperparathyroidism, not elsewhere classified",,,"-","Tidak Menular"
"E21.2","Other hyperparathyroidism",,,"-","Tidak Menular"
"E21.3","Hyperparathyroidism, unspecified",,,"-","Tidak Menular"
"E21.4","Other specified disorders of parathyroid gland",,,"-","Tidak Menular"
"E21.5","Disorder of parathyroid gland, unspecified",,,"-","Tidak Menular"
"E22","Hyperfunction of pituitary gland",,,"-","Tidak Menular"
"E22.0","Acromegaly and pituitary gigantism",,,"-","Tidak Menular"
"E22.1","Hyperprolactinaemia",,,"-","Tidak Menular"
"E22.2","Syndrome of inappropriate secretion of antidiuretic hormone",,,"-","Tidak Menular"
"E22.8","Other hyperfunction of pituitary gland",,,"-","Tidak Menular"
"E22.9","Hyperfunction of pituitary gland, unspecified",,,"-","Tidak Menular"
"E23","Hypofunction and other disorders of pituitary gland",,,"-","Tidak Menular"
"E23.0","Hypopituitarism",,,"-","Tidak Menular"
"E23.1","Drug-induced hypopituitarism",,,"-","Tidak Menular"
"E23.2","Diabetes insipidus",,,"-","Tidak Menular"
"E23.3","Hypothalamic dysfunction, not elsewhere classified",,,"-","Tidak Menular"
"E23.6","Other disorders of pituitary gland",,,"-","Tidak Menular"
"E23.7","Disorder of pituitary gland, unspecified",,,"-","Tidak Menular"
"E24","Cushing syndrome",,,"-","Tidak Menular"
"E24.0","Pituitary-dependent cushing\'s disease",,,"-","Tidak Menular"
"E24.1","Nelson\'s syndrome",,,"-","Tidak Menular"
"E24.2","Drug-induced cushing\'s syndrome",,,"-","Tidak Menular"
"E24.3","Ectopic acth syndrome",,,"-","Tidak Menular"
"E24.4","Alcohol-induced pseudo-cushing\'s syndrome",,,"-","Tidak Menular"
"E24.8","Other cushing\'s syndrome",,,"-","Tidak Menular"
"E24.9","Cushing\'s syndrome, unspecified",,,"-","Tidak Menular"
"E25","Adrenogenital disorders",,,"-","Tidak Menular"
"E25.0","Congenital adrenogenital disorders associated enzyme def",,,"-","Tidak Menular"
"E25.8","Other adrenogenital disorders",,,"-","Tidak Menular"
"E25.9","Adrenogenital disorder, unspecified",,,"-","Tidak Menular"
"E26","Hyperaldosteronism",,,"-","Tidak Menular"
"E26.0","Primary hyperaldosteronism",,,"-","Tidak Menular"
"E26.1","Secondary hyperaldosteronism",,,"-","Tidak Menular"
"E26.8","Other hyperaldosteronism",,,"-","Tidak Menular"
"E26.9","Hyperaldosteronism, unspecified",,,"-","Tidak Menular"
"E27","Other disorders of adrenal gland",,,"-","Tidak Menular"
"E27.0","Other adrenocortical overactivity",,,"-","Tidak Menular"
"E27.1","Primary adrenocortical insufficiency",,,"-","Tidak Menular"
"E27.2","Addisonian crisis",,,"-","Tidak Menular"
"E27.3","Drug-induced adrenocortical insufficiency",,,"-","Tidak Menular"
"E27.4","Other and unspecified adrenocortical insufficiency",,,"-","Tidak Menular"
"E27.5","Adrenomedullary hyperfunction",,,"-","Tidak Menular"
"E27.8","Other specified disorders of adrenal gland",,,"-","Tidak Menular"
"E27.9","Disorder of adrenal gland, unspecified",,,"-","Tidak Menular"
"E28","Ovarian dysfunction",,,"-","Tidak Menular"
"E28.0","Estrogen excess",,,"-","Tidak Menular"
"E28.1","Androgen excess",,,"-","Tidak Menular"
"E28.2","Polycystic ovarian syndrome",,,"-","Tidak Menular"
"E28.3","Primary ovarian failure",,,"-","Tidak Menular"
"E28.8","Other ovarian dysfunction",,,"-","Tidak Menular"
"E28.9","Ovarian dysfunction, unspecified",,,"-","Tidak Menular"
"E29","Testicular dysfunction",,,"-","Tidak Menular"
"E29.0","Testicular hyperfunction",,,"-","Tidak Menular"
"E29.1","Testicular hypofunction",,,"-","Tidak Menular"
"E29.8","Other testicular dysfunction",,,"-","Tidak Menular"
"E29.9","Testicular dysfunction, unspecified",,,"-","Tidak Menular"
"E30","Disorders of puberty, not elsewhere classified",,,"-","Tidak Menular"
"E30.0","Delayed puberty",,,"-","Tidak Menular"
"E30.1","Precocious puberty",,,"-","Tidak Menular"
"E30.8","Other disorders of puberty",,,"-","Tidak Menular"
"E30.9","Disorder of puberty, unspecified",,,"-","Tidak Menular"
"E31","Polyglandular dysfunction",,,"-","Tidak Menular"
"E31.0","Autoimmune polyglandular failure",,,"-","Tidak Menular"
"E31.1","Polyglandular hyperfunction",,,"-","Tidak Menular"
"E31.8","Other polyglandular dysfunction",,,"-","Tidak Menular"
"E31.9","Polyglandular dysfunction, unspecified",,,"-","Tidak Menular"
"E32","Diseases of thymus",,,"-","Tidak Menular"
"E32.0","Persistent hyperplasia of thymus",,,"-","Tidak Menular"
"E32.1","Abscess of thymus",,,"-","Tidak Menular"
"E32.8","Other diseases of thymus",,,"-","Tidak Menular"
"E32.9","Disease of thymus, unspecified",,,"-","Tidak Menular"
"E34","Other endocrine disorders",,,"-","Tidak Menular"
"E34.0","Carcinoid syndrome",,,"-","Tidak Menular"
"E34.1","Other hypersecretion of intestinal hormones",,,"-","Tidak Menular"
"E34.2","Ectopic hormone secretion, not elsewhere classified",,,"-","Tidak Menular"
"E34.3","Short stature, not elsewhere classified",,,"-","Tidak Menular"
"E34.4","Constitutional tall stature",,,"-","Tidak Menular"
"E34.5","Androgen resistance syndrome",,,"-","Tidak Menular"
"E34.8","Other specified endocrine disorders",,,"-","Tidak Menular"
"E34.9","Endocrine disorder, unspecified",,,"-","Tidak Menular"
"E35","Disorders of endocrine glands in diseases classified elsewhere",,,"-","Tidak Menular"
"E35.0","Disorders of thyroid gland in diseases classified elsewhere",,,"-","Tidak Menular"
"E35.1","Disorders of adrenal glands in diseases classified elsewhere",,,"-","Tidak Menular"
"E35.8","Disorders other endocrine glands in disease class elsewhere",,,"-","Tidak Menular"
"E40","Kwashiorkor",,,"-","Tidak Menular"
"E41","Nutritional marasmus",,,"-","Tidak Menular"
"E42","Marasmic kwashiorkor",,,"-","Tidak Menular"
"E43","Unspecified severe protein-energy malnutrition",,,"-","Tidak Menular"
"E44","Protein-energy malnutrition of moderate and mild degree",,,"-","Tidak Menular"
"E44.0","Moderate protein-energy malnutrition",,,"-","Tidak Menular"
"E44.1","Mild protein-energy malnutrition",,,"-","Tidak Menular"
"E45","Retarded development following protein-energy malnutrition",,,"-","Tidak Menular"
"E46","Unspecified protein-energy malnutrition",,,"-","Tidak Menular"
"E50","Vitamin A deficiency",,,"-","Tidak Menular"
"E50.0","Vitamin A deficiency with conjunctival xerosis",,,"-","Tidak Menular"
"E50.1","Vitamin A deficiency with bitot\'s spot and conjunctival xerosis",,,"-","Tidak Menular"
"E50.2","Vitamin A deficiency with corneal xerosis",,,"-","Tidak Menular"
"E50.3","Vitamin A deficiency with corneal ulceration and xerosis",,,"-","Tidak Menular"
"E50.4","Vitamin A deficiency with keratomalacia",,,"-","Tidak Menular"
"E50.5","Vitamin A deficiency with night blindness",,,"-","Tidak Menular"
"E50.6","Vitamin A deficiency with xerophthalmic scars of cornea",,,"-","Tidak Menular"
"E50.7","Other ocular manifestations of vitamin A deficiency",,,"-","Tidak Menular"
"E50.8","Other manifestations of vitamin A deficiency",,,"-","Tidak Menular"
"E50.9","Vitamin A deficiency, unspecified",,,"-","Tidak Menular"
"E51","Thiamine deficiency",,,"-","Tidak Menular"
"E51.1","Beriberi",,,"-","Tidak Menular"
"E51.2","Wernicke\'s encephalopathy",,,"-","Tidak Menular"
"E51.8","Other manifestations of thiamine deficiency",,,"-","Tidak Menular"
"E51.9","Thiamine deficiency, unspecified",,,"-","Tidak Menular"
"E52","Niacin deficiency [pellagra]",,,"-","Tidak Menular"
"E53","Deficiency of other B group vitamins",,,"-","Tidak Menular"
"E53.0","Riboflavin deficiency",,,"-","Tidak Menular"
"E53.1","Pyridoxine deficiency",,,"-","Tidak Menular"
"E53.8","Deficiency of other specified B group vitamins",,,"-","Tidak Menular"
"E53.9","Vitamin B deficiency, unspecified",,,"-","Tidak Menular"
"E54","Ascorbic acid deficiency",,,"-","Tidak Menular"
"E55","Vitamin D deficiency",,,"-","Tidak Menular"
"E55.0","Rickets, active",,,"-","Tidak Menular"
"E55.9","Vitamin D deficiency, unspecified",,,"-","Tidak Menular"
"E56","Other vitamin deficiencies",,,"-","Tidak Menular"
"E56.0","Deficiency of vitamin E",,,"-","Tidak Menular"
"E56.1","Deficiency of vitamin K",,,"-","Tidak Menular"
"E56.8","Deficiency of other vitamins",,,"-","Tidak Menular"
"E56.9","Vitamin deficiency, unspecified",,,"-","Tidak Menular"
"E58","Dietary calcium deficiency",,,"-","Tidak Menular"
"E59","Dietary selenium deficiency",,,"-","Tidak Menular"
"E60","Dietary zinc deficiency",,,"-","Tidak Menular"
"E61","Deficiency of other nutrient elements",,,"-","Tidak Menular"
"E61.0","Copper deficiency",,,"-","Tidak Menular"
"E61.1","Iron deficiency",,,"-","Tidak Menular"
"E61.2","Magnesium deficiency",,,"-","Tidak Menular"
"E61.3","Manganese deficiency",,,"-","Tidak Menular"
"E61.4","Chromium deficiency",,,"-","Tidak Menular"
"E61.5","Molybdenum deficiency",,,"-","Tidak Menular"
"E61.6","Vanadium deficiency",,,"-","Tidak Menular"
"E61.7","Deficiency of multiple nutrient elements",,,"-","Tidak Menular"
"E61.8","Deficiency of other specified nutrient elements",,,"-","Tidak Menular"
